Partner name,Offer Reference,Country,*Currency,Status,*For LPM,*Payment fee %,*Type of Risk,*Type of traffic,*FIAT Settlement currency,*FIAT Settlement Cost,FX Source,FX - Settlement,*Settlement Delays (per currency),*Refund,Payments limit,Disbursement limit,Closed GEO,8B Lead,Minimum monthly fee,*Pay in / out,Setup fee,Taxation,Netting fee/topup fee,"Netting latency ",8B legal entity,*Fix transaction fee,*Min transaction fee,"CRYPTO Settlement currency ","CRYPTO Settlement Cost ",Special payment terms,"Disbursement fix fee ",Min disbursement fee,"Limit per settlement request ",Disbursement fee%,*Dispute / Ch'back,Rolling Reserve/Deposit,*Recurrent LPM?,FX - Disbursement,FX - Payment,User verification,Effort,Confidence,USD Turnover,Reach,RICE Score,Fraud Screening,Important,Minimum monthly commitment,Partial Refund,Gateway fee,Files & media,Auth type (cards only),Revenue share,Competitor Price/Market Rate,Settlement time
KiwiPayment  (https://www.notion.so/KiwiPayment-18a0f23639648040af82da81ac689925?pvs=21),KiwiPayment-January2025-UnionPay,Worldwide (https://www.notion.so/Worldwide-1520f23639648020a5e3d09f3eb6325a?pvs=21),EUR,Negotiating offer,UnionPay (https://www.notion.so/UnionPay-18a0f236396480509708ca101a2b593c?pvs=21),6.5%,High risk,Both,,,,,,,,,,"Oxana Ter, Heewon Jang",,Payments,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,
KiwiPayment  (https://www.notion.so/KiwiPayment-18a0f23639648040af82da81ac689925?pvs=21),KiwiPayment-January2025-Cards,Worldwide (https://www.notion.so/Worldwide-1520f23639648020a5e3d09f3eb6325a?pvs=21),EUR,Negotiating offer,Visa/MC - Europe (https://www.notion.so/Visa-MC-Europe-14b0f2363964808bbb6ddaee8998939c?pvs=21),6%,High risk,Both,,,,,,,,,,"Oxana Ter, Heewon Jang",,Payments,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,
HZ (https://www.notion.so/HZ-13e0f236396480628808e4ccb0623f7a?pvs=21),HZ-January-2025-Dana (T+0),🇮🇩 Indonesia (https://www.notion.so/Indonesia-82f5326738e24e4fbb8b42f471f34bb5?pvs=21),IDR,Negotiating offer,DANA (https://www.notion.so/DANA-4ab88cc029eb4ca990a44a510effbfbe?pvs=21),5.3%,High risk,,USDT,,"internal fx rate, comparing to http://xe.com ≈ 0.56%",,T+0,,,,,Yana Kuprina,,Both,,,,,,,,,,,,,,IDR 4500 + 0.4%,,,,,,,,,,,,,,,,,,,,,
HZ (https://www.notion.so/HZ-13e0f236396480628808e4ccb0623f7a?pvs=21),HZ-January-2024-QRIS (T+0),🇮🇩 Indonesia (https://www.notion.so/Indonesia-82f5326738e24e4fbb8b42f471f34bb5?pvs=21),IDR,Negotiating offer,QRIS (https://www.notion.so/QRIS-70b9567ab1db4465b1a9faa8fd6caf68?pvs=21),2.5%,High risk,,USDT,None,"internal fx rate, comparing to http://xe.com ≈ 0.56%",,T+0,,,,,Yana Kuprina,,Payments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HZ (https://www.notion.so/HZ-13e0f236396480628808e4ccb0623f7a?pvs=21),HZ-January-2025-VA (T+0),🇮🇩 Indonesia (https://www.notion.so/Indonesia-82f5326738e24e4fbb8b42f471f34bb5?pvs=21),IDR,Negotiating offer,Virtual Accounts - Indonesia (https://www.notion.so/Virtual-Accounts-Indonesia-554252e319dc40a3993a15480d0921c0?pvs=21),"IDR 4,500 + 0.5%
Only BNI, BRI",High risk,,USDT,None,"internal fx rate, comparing to http://xe.com ≈ 0.56%",,T+0,,,,,Yana Kuprina,,Both,,,,,,,,,,,,,,"IDR 4,500 + 0.4%  ",,,,,,,,,,,,,,,,,,,,,
HZ (https://www.notion.so/HZ-13e0f236396480628808e4ccb0623f7a?pvs=21),HZ-January-2025-QRIS (T+1),🇮🇩 Indonesia (https://www.notion.so/Indonesia-82f5326738e24e4fbb8b42f471f34bb5?pvs=21),IDR,Negotiating offer,QRIS (https://www.notion.so/QRIS-70b9567ab1db4465b1a9faa8fd6caf68?pvs=21),"1,7%",High risk,,USDT,None,"internal fx rate, comparing to http://xe.com ≈ 0.56%",,T+1,,,,,Yana Kuprina,,Payments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Merchant Pay (https://www.notion.so/The-Merchant-Pay-18a0f236396480e28cd4f2aad36b0f09?pvs=21),The Merchant Pay- November 2024,🇵🇰 Pakistan (https://www.notion.so/Pakistan-1891bf585491474cb04fbefc759f1a03?pvs=21),PKR,To be integrated,"JazzCash (https://www.notion.so/JazzCash-1580f236396480628799c250606e0bf0?pvs=21), FAISAL BANK (https://www.notion.so/FAISAL-BANK-18a0f236396480cda586daff082fb17b?pvs=21),  HBL. (P2P) (https://www.notion.so/HBL-P2P-18a0f2363964802ab5c5ec23b47a4fb8?pvs=21), Visa/MC Pakistan (https://www.notion.so/Visa-MC-Pakistan-18a0f236396480a28a68f872d42d2260?pvs=21), Alfalah bank (https://www.notion.so/Alfalah-bank-18a0f236396480b987f2f9d9d04461e4?pvs=21), Easypaisa (https://www.notion.so/Easypaisa-14d0f236396480db8491e4bec7821dc1?pvs=21), Upaisa (https://www.notion.so/Upaisa-1580f236396480c6ba74d9ce33b2f723?pvs=21), Zindigi (https://www.notion.so/Zindigi-1580f23639648015ba9ff8f3f3a264f5?pvs=21)",3.50%,High risk,Both,USDt,0,Binance P2P,,"T+1 ",,,minimum amount 50.00 PKR,,,,Both,,,,,,,,,,,,,minimum amount 1 000 000.00 PKR,2.00%,,,,,,,,,,,,,,,,,,,,,
"ZipZopay (https://www.notion.so/ZipZopay-c7c0e08249f444d3ae79a75016785e0d?pvs=21), Oy! (https://www.notion.so/Oy-0ab1ab2934124192abedf79eef88509a?pvs=21)",ZipZopay- September 2024 - UPI Intent MSC,🇮🇳 India (https://www.notion.so/India-506e71755d364655868088737e78b6a0?pvs=21),INR,Live,UPI Intent (mscd) (https://www.notion.so/UPI-Intent-mscd-07ff113f889643eaad241aed5ae5c73a?pvs=21),Trusted 5%,High risk,Trusted,USDt,,Binance P2P,1%,T+0,2.25%,500.00 INR - 20 000.00 INR,10.00 INR - 50 000.00 INR,,,,Both,,,,,,,,,,,,,,Trusted 2.25%,0,,,,,,,,,,,,,,,,,,,,
Hello Clever (https://www.notion.so/Hello-Clever-1300f23639648087afdde9c5fa5aee79?pvs=21),Hello Clever - February2025 - South Africa- EFT,🇿🇦 South Africa (https://www.notion.so/South-Africa-3d075926017a437097a1080166a2f958?pvs=21),ZAR,Negotiating offer,EFT - South Africa (https://www.notion.so/EFT-South-Africa-1ca0f236396480168177cd2544ad88e8?pvs=21),3.00%,"Crypto, Forex, iGaming",Trusted,USDT,1.25%,local,,T+2,n/a,ZAR 10 - 250k,ZAR 10 - 250k,,Heewon Jang,,Both,,included,,,DPS,,,,,,,,Max 5m USDT,1.00% + ZAR 20.00,n/a,no,No,,,,4,80%,"$100,000.00",2,4,,,,n/a,,,,,,
Hello Clever (https://www.notion.so/Hello-Clever-1300f23639648087afdde9c5fa5aee79?pvs=21),Hello Clever - February2025 - Benin - Mobile Money,Benin (https://www.notion.so/Benin-1a00f236396480b98dd2e0e96981fc7a?pvs=21),XOF,Negotiating offer,"MTN (https://www.notion.so/MTN-c7871bdf09c343389cfb7c9cb858c97a?pvs=21), Moov (https://www.notion.so/Moov-1a00f236396480ed88f4dee64eebfe24?pvs=21)",2.40%,"Forex, iGaming",Trusted,USDT,1.00%,local,,T+2,n/a,XOF 200 - 2m,XOF 200 - 2m,,Heewon Jang,,Both,,included,,,DPS,,,,,,,,"Min $1000 , Max $1m",2.10%,n/a,no,No,,,,4,80%,"$100,000.00",2,4,,,,n/a,,,,,,
Hello Clever (https://www.notion.so/Hello-Clever-1300f23639648087afdde9c5fa5aee79?pvs=21),Hello Clever - February2025 - Botswana- Bank Transfer,🇧🇼 Botswana (https://www.notion.so/Botswana-6dfe75cc52d9477c888221e629172dad?pvs=21),BWP,Negotiating offer,Bank Transfer - Botswana (https://www.notion.so/Bank-Transfer-Botswana-1a00f236396480a1baf3f0a570af3424?pvs=21),1.75%,"Crypto, Forex, iGaming",Trusted,USDT,0.50%,local,,T+1,n/a,BWP 150 - 1m ,BWP 150 - 1m ,,Heewon Jang,,Both,,included,,,DPS,,,,,,,,Max 5m USDT,1.00%,n/a,no,No,,,,4,80%,"$100,000.00",2,4,,,,n/a,,,,,,
Hello Clever (https://www.notion.so/Hello-Clever-1300f23639648087afdde9c5fa5aee79?pvs=21),Hello Clever - February2025 - Cameroon- Mobile Money,🇨🇲 Cameroon (https://www.notion.so/Cameroon-2cb9b5e7e63b411c8352d7861eeeba8c?pvs=21),XAF,Negotiating offer,"Orange Money (https://www.notion.so/Orange-Money-18f0f236396480658451df085c82cad4?pvs=21), MTN (https://www.notion.so/MTN-c7871bdf09c343389cfb7c9cb858c97a?pvs=21), Yup (https://www.notion.so/Yup-1a00f23639648044a8abe68297534f38?pvs=21)",2.50%,"Crypto, Forex, iGaming",Trusted,USDT,1.10%,local,,T+0,n/a,XAF 500 - XAF 250k,XAF 500 - XAF 250k,,Heewon Jang,,Both,,included,,,DPS,,,,,,,,Max 5m USDT,2.00%,n/a,no,No,,,,4,80%,"$100,000.00",2,4,,,,n/a,,,,,,
Hello Clever (https://www.notion.so/Hello-Clever-1300f23639648087afdde9c5fa5aee79?pvs=21),Hello Clever - February2025 - Ghana- Mobile Money,🇬🇭 Ghana (https://www.notion.so/Ghana-a96d92c63518444e9db151bf7aefe2e3?pvs=21),GHS,Negotiating offer,"Vodafone (https://www.notion.so/Vodafone-f6357800dd764ab4baa5ccc3fed420ad?pvs=21), MTN Ghana (https://www.notion.so/MTN-Ghana-1a00f236396480258ee7c6b90cc9d0f4?pvs=21), AirtelTigo (https://www.notion.so/AirtelTigo-1a00f236396480ef9254c14cf2d37bb8?pvs=21)",2.60%,"Crypto, Forex, iGaming",Trusted,USDT,1.10%,local,,T+1,n/a,GHS 10 - 25k,GHS 10 - 25k,,Heewon Jang,,Both,,included,,,DPS,,,,,,,,Max 5m USDT,1.00% + GHS 10,n/a,no,No,,,,4,80%,"$100,000.00",2,4,,,,n/a,,,,,,
Hello Clever (https://www.notion.so/Hello-Clever-1300f23639648087afdde9c5fa5aee79?pvs=21),Hello Clever - February2025 - Ivory Cost- Mobile Money,🇨🇮 Cote d’Ivoire (Ivory Coast) (https://www.notion.so/Cote-d-Ivoire-Ivory-Coast-0748091dad854b8982ebb74f457daca8?pvs=21),XOF,Negotiating offer,"Moov (https://www.notion.so/Moov-1a00f236396480ed88f4dee64eebfe24?pvs=21), Wave (https://www.notion.so/Wave-1a00f236396480099462fe42908a97e7?pvs=21), Orange (https://www.notion.so/Orange-c65ed302b87f414298e9b8081262370f?pvs=21), MTN (https://www.notion.so/MTN-c7871bdf09c343389cfb7c9cb858c97a?pvs=21)",2.50%,"Crypto, Forex, iGaming",Trusted,USDT,1.10%,local,,T+2,n/a,XOF 200 - 2m,XOF 200 - 2m,,Heewon Jang,,Both,,included,,,DPS,,,,,,,,Max 1m USDT,"2.00% ",n/a,no,No,,,,4,80%,"$100,000.00",2,4,,,,n/a,,,,,,
Hello Clever (https://www.notion.so/Hello-Clever-1300f23639648087afdde9c5fa5aee79?pvs=21),Hello Clever - February2025- Thailand - PromptPay,🇹🇭 Thailand (https://www.notion.so/Thailand-3d224d0234654e4ebddbb4e2eda6b589?pvs=21),THB,Negotiating offer,"PromptPay (https://www.notion.so/PromptPay-66e94ab8ed32468893f91fb877ce7cdb?pvs=21), Bank transfer - Thailand (https://www.notion.so/Bank-transfer-Thailand-10d0f236396480409c0cece5ec69ebe7?pvs=21)",2.00%,"Crypto, Forex, iGaming",Trusted,USDT,0.50%,Binance P2P,,T+0,n/a,THB 20 - 150K,THB 300 - 50K,,Heewon Jang,,Both,,included,1.50%,,DPS,,,,,,,,unlimited,1.00%,n/a,no,No,,,Sumsub or sharing via API,4,80%,"$100,000.00",2,4,,,,n/a,,,,,,
Hello Clever (https://www.notion.so/Hello-Clever-1300f23639648087afdde9c5fa5aee79?pvs=21),Hello Clever - February2025 - Vietnam- VietQR/Momo/Zalopay,🇻🇳 Vietnam (https://www.notion.so/Vietnam-9d3ae854dde54c0c89baf47b97c597ba?pvs=21),VND,Negotiating offer,"VietQR (https://www.notion.so/VietQR-1120f236396480d68a32d38ae8defb60?pvs=21), Momo Vietnam (https://www.notion.so/Momo-Vietnam-41e2f145964241afb9522d7c371bfc52?pvs=21), ZaloPay e-wallet (https://www.notion.so/ZaloPay-e-wallet-d716f014cf984a4ab99537b22d5bc8cb?pvs=21)",1.80%,"Crypto, Forex, iGaming",Trusted,USDT,0.80% + VND 50k,Binance P2P,,T+0,n/a,VND 100k - 300m,VND 2.5m - 300m,,Heewon Jang,,Both,,included,,,DPS,,,,,,,,unlimited,0.8% + VND 50k,n/a,no,No,,,,4,80%,"$100,000.00",2,4,,,,n/a,,,,,,
Hello Clever (https://www.notion.so/Hello-Clever-1300f23639648087afdde9c5fa5aee79?pvs=21),Hello Clever - February2025 - Vietnam- VietQR,🇻🇳 Vietnam (https://www.notion.so/Vietnam-9d3ae854dde54c0c89baf47b97c597ba?pvs=21),VND,Negotiating offer,VietQR (https://www.notion.so/VietQR-1120f236396480d68a32d38ae8defb60?pvs=21),1.80%,"Crypto, Forex",Trusted,USDT,0.80% + VND 50k,Binance P2P,,T+0,n/a,VND 100k - 300m,VND 2.5m - 300m,,Heewon Jang,,Both,,included,,,DPS,,,,,,,,unlimited,0.8% + VND 50k,n/a,no,No,,,,4,80%,"$100,000.00",2,4,,,,n/a,,,,,,
Hello Clever (https://www.notion.so/Hello-Clever-1300f23639648087afdde9c5fa5aee79?pvs=21),"Hello Clever - February2025 - Malaysia- FPX/DuitNow, Boost, TouchNGo, GrabPay, ShopeePay",🇲🇾 Malaysia (https://www.notion.so/Malaysia-88b1cf55a464416ea9e4d2dc600f2669?pvs=21),MYR,Negotiating offer,"FPX - Malaysia (https://www.notion.so/FPX-Malaysia-65c9708af7eb4ce69fa245e2fac2ae33?pvs=21), DuitNow (https://www.notion.so/DuitNow-271d75c962c54a3ab9c72a77d3f7161b?pvs=21), Boost (https://www.notion.so/Boost-6e855e1fd3794856ad10422e8d3baf82?pvs=21), Touch ' Go (https://www.notion.so/Touch-Go-3a90763af8fb4b04af80571639227435?pvs=21), GrabPay - Malaysia (https://www.notion.so/GrabPay-Malaysia-3af088e70b5c46d4b102fe2cb72af06e?pvs=21), ShopeePay - Malaysia (https://www.notion.so/ShopeePay-Malaysia-e3fa6afb47ef47ec8c0061e37d04f560?pvs=21)",1.80% (min. charge MYR 2.0),"Crypto, Forex, iGaming",Trusted,USDT,1.40%,Binance P2P,,T+3,n/a,"Personal MYR 30,000
Corporate MYR 1,000,000","Personal MYR 30,000
Corporate MYR 1,000,000",,Heewon Jang,,Both,,included,1.50%,,DPS,,,,,,,,unlimited,1.10% (min. charge MYR 2.0) (Bank Transfer),n/a,no,No,,,,4,80%,"$1,000,000.00",2,40,,,,n/a,,,,,,
Hello Clever (https://www.notion.so/Hello-Clever-1300f23639648087afdde9c5fa5aee79?pvs=21),Hello Clever - February2025 - Kenya- mPesa/Airtel,🇰🇪 Kenya (https://www.notion.so/Kenya-c7015661ab664a209cec45bcdbd88244?pvs=21),KES,Negotiating offer,"MPesa (https://www.notion.so/MPesa-d5ab14a68116422a82a9d80fe0aeca8d?pvs=21), Airtel (https://www.notion.so/Airtel-1351e9be85e447dd979a1d99c40b88a9?pvs=21)",2.25%,"Crypto, Forex, iGaming",Trusted,USDT,1.10%,local,,T+2,n/a,KES 10 - 250k,KES 10 - 250k,,Heewon Jang,,Both,,included,,,DPS,,,,,,,,Max 1m USDT,"1.00% + KES 100.00 (MPesa, Airtel)",n/a,no,No,,,,4,80%,"$100,000.00",2,4,,,,n/a,,,,,,
Hello Clever (https://www.notion.so/Hello-Clever-1300f23639648087afdde9c5fa5aee79?pvs=21),Hello Clever - February2025 - Tanzania- Airtel/Tigo/Halopesa,🇹🇿 Tanzania (https://www.notion.so/Tanzania-a8f9676020cf44d2b2f1a6b266a73c02?pvs=21),TZS,Negotiating offer,"Airtel (https://www.notion.so/Airtel-1351e9be85e447dd979a1d99c40b88a9?pvs=21), Halopesa (https://www.notion.so/Halopesa-783aa8df924249f8ad8643e6ee001cad?pvs=21), Tigo (https://www.notion.so/Tigo-cefe238d606c4d09a37dea98db90c740?pvs=21)",3.00%,"Forex, iGaming",Trusted,USDT,1.10%,local,,T+2,n/a,TZS 1k - 4m,TZS 1k - 4m,,Heewon Jang,,Both,,included,,,DPS,,,,,,,,Max 1m USDT,"2.25% ",n/a,no,No,,,,4,80%,"$100,000.00",2,4,,,,n/a,,,,,,
Hello Clever (https://www.notion.so/Hello-Clever-1300f23639648087afdde9c5fa5aee79?pvs=21),Hello Clever - February2025 - Brazil- PIX,🇧🇷 Brazil (https://www.notion.so/Brazil-fe60a68478f749fcacf9a9d1d87a8ab7?pvs=21),BRL,Negotiating offer,PIX (https://www.notion.so/PIX-1e399abafc874140b30c6c8e13750b09?pvs=21),1.50%,"Crypto, Forex, iGaming",Trusted,USDT,0.50%,local,,T+0,n/a,BRL 10 - 50K,BRL 10 - 50K,,Heewon Jang,,Both,,not included 0.38% per trx,1.00%,,DPS,,,,,,,,Max 1m USDT,"0.50% ",n/a,no,No,,,,4,80%,"$100,000.00",2,4,,,,n/a,,,,,,
Hello Clever (https://www.notion.so/Hello-Clever-1300f23639648087afdde9c5fa5aee79?pvs=21),Hello Clever - February2025 - Chile- Bank Transfer,🇨🇱 Chile (https://www.notion.so/Chile-529cb5b42759488ba91830728a0e2513?pvs=21),CLP,Negotiating offer,Bank Transfer - Chile (https://www.notion.so/Bank-Transfer-Chile-73162eabd228425aad072cff8317a408?pvs=21),1.50%,"Crypto, iGaming",Trusted,USDT,1.50%,local,,T+1,n/a,CLP 100- 15M,CLP 100- 7m ,,Heewon Jang,,Both,,included,1.50%,,DPS,,,,,,,,Max 1m USDT,"1.50% ",n/a,no,No,,,User KYC required,4,80%,"$100,000.00",2,4,,,,n/a,,,,,,
Hello Clever (https://www.notion.so/Hello-Clever-1300f23639648087afdde9c5fa5aee79?pvs=21),Hello Clever - February2025 - Colombia - Bank Transfer,🇨🇴 Colombia (https://www.notion.so/Colombia-23af280c5e9f4256927b941f58d637e1?pvs=21),COP,Negotiating offer,Bank Transfer - Colombia (https://www.notion.so/Bank-Transfer-Colombia-3faec0215ae34b799f51b6665a4910f0?pvs=21),1.75%,"Crypto, Forex, iGaming",Trusted,USDT,0.50%,local,,T+1,n/a,COP 40K - 700M,COP 40K - 700M,,Heewon Jang,,Both,,included,0.00%,,DPS,,,,,,,,Max 1m USDT,"1.30% ",n/a,no,No,,,User KYC required,4,80%,"$100,000.00",2,4,,,,n/a,,,,,,
Hello Clever (https://www.notion.so/Hello-Clever-1300f23639648087afdde9c5fa5aee79?pvs=21),Hello Clever - February2025 - Mexico- SPEI,🇲🇽 Mexico (https://www.notion.so/Mexico-6e45b2842aa0412a8ede042a4eddc6a4?pvs=21),MXN,Negotiating offer,SPEI (https://www.notion.so/SPEI-c0517a32c4194f6d85ad5e6442f25080?pvs=21),1.25% + MXN 10.00,"Crypto, Forex, iGaming",Trusted,USDT,0.50%,local,,T+0,n/a,MXN 10 - 20K,MXN 10 - 20K,,Heewon Jang,,Both,,included,1.50%,,DPS,,,,,,,,Unlimited,0.5% + MXN 10,n/a,no,No,,,,4,80%,"$100,000.00",2,4,,,,n/a,,,,,,
Hello Clever (https://www.notion.so/Hello-Clever-1300f23639648087afdde9c5fa5aee79?pvs=21),Hello Clever - February2025 - Peru- Bank Transfer,🇵🇪 Peru (https://www.notion.so/Peru-1ff7bbf3e4ee473b9cc2dd067b9d598b?pvs=21),PEN,Negotiating offer,Bank Transfer - Peru (https://www.notion.so/Bank-Transfer-Peru-bd07725758fb49bcaecac203034b4bc0?pvs=21),"1.50% ","Crypto, Forex, iGaming",Trusted,USDT,2.00%,local,,T+1,n/a,PEN 1M,PEN 10M,,Heewon Jang,,Both,,included,2.00%,,DPS,,,,,,,,Unlimited,1.50%,n/a,no,No,,,User KYC required,4,80%,"$100,000.00",2,4,,,,n/a,,,,,,
Hello Clever (https://www.notion.so/Hello-Clever-1300f23639648087afdde9c5fa5aee79?pvs=21),Hello Clever - February2025 - Uganda- Airtel Money/MTN,🇺🇬 Uganda (https://www.notion.so/Uganda-5e26980ccd5a4fcd9a4fcc1a9d8c9773?pvs=21),UGX,Negotiating offer,"Airtel (https://www.notion.so/Airtel-1351e9be85e447dd979a1d99c40b88a9?pvs=21), Mobile Money Uganda - Airtel, MTN  (https://www.notion.so/Mobile-Money-Uganda-Airtel-MTN-10ed2c22414841dcbe63b2f0479d96b9?pvs=21), MTN (https://www.notion.so/MTN-c7871bdf09c343389cfb7c9cb858c97a?pvs=21)",2.25%,"Crypto, Forex, iGaming",Trusted,USDT,1.00%,local,,T+1,n/a,UGX 4k - 5m,UGX 4k - 5m,,Heewon Jang,,Both,,included,1.00%,,DPS,,,,,,,,Max 1m USDT,"2.00% ",n/a,no,No,,,User KYC required,4,80%,"$100,000.00",2,4,,,,n/a,,,,,,
Hello Clever (https://www.notion.so/Hello-Clever-1300f23639648087afdde9c5fa5aee79?pvs=21),Hello Clever - February2025 - Zambia- Zamtel/MTN,🇿🇲 Zambia (https://www.notion.so/Zambia-541790e79bdf457e9d1beb4f6a9b918a?pvs=21),ZMW,Negotiating offer,"Zamtel (https://www.notion.so/Zamtel-d0deaa3b930746aaa0cdf5b1451c9692?pvs=21), MTN (https://www.notion.so/MTN-c7871bdf09c343389cfb7c9cb858c97a?pvs=21)",2.50%,"Crypto, Forex, iGaming",Trusted,USDT,1.00%,local,,T+1,n/a,ZMW 100 - 500k,ZMW 100 - 500k,,Heewon Jang,,Both,,included,1.00%,,DPS,,,,,,,,Max 1m USDT,"2.00% ",n/a,no,No,,,User KYC required,4,80%,"$100,000.00",2,4,,,,n/a,,,,,,
Hello Clever (https://www.notion.so/Hello-Clever-1300f23639648087afdde9c5fa5aee79?pvs=21),Hello Clever - February2025 - Nigeria- Bank Transfer,🇳🇬 Nigeria (https://www.notion.so/Nigeria-b6ba46d66c6e4130bc722e046fc56f14?pvs=21),NGN,Negotiating offer,Bank transfer - Nigeria (https://www.notion.so/Bank-transfer-Nigeria-151bacb1c73c4156a21c040e0a57860e?pvs=21),1.50%,"Crypto, Forex, iGaming",Trusted,USDT,1.10%,local,,T+2,n/a,NGN 100 - 10m,NGN 100 - 10m,,Heewon Jang,,Both,,included,,,DPS,,,,,,,,Max 5m USDT,0.75% + NGN 100,n/a,no,No,,,,4,80%,"$100,000.00",2,4,,,,n/a,,,,,,
Hello Clever (https://www.notion.so/Hello-Clever-1300f23639648087afdde9c5fa5aee79?pvs=21),Hello Clever - February2025 - Japan,🇯🇵 Japan (https://www.notion.so/Japan-40c5b70e7aaa4bc98cde47a3526f0fa8?pvs=21),JPY,Negotiating offer,Bank Transfer - Japan (https://www.notion.so/Bank-Transfer-Japan-17c0f23639648021820bf225b4e510b8?pvs=21),4.50% + JPY160,"Crypto, Forex, High risk",Trusted,"JPY, USDT",1.50% + JPY 160,Binance P2P,,"International: T+10
Local: T+0",n/a,"JPY 1- 9,999,999","JPY 1000- 9,999,999",,Heewon Jang,,Both,,included,,,DPS,,,,,,,,,2.50% + JPY 160,n/a,"JPY 5,000,000",No,,,No KYC required,4,80%,"$1,000,000.00",3,60,,,,n/a,,,,,,
Hello Clever (https://www.notion.so/Hello-Clever-1300f23639648087afdde9c5fa5aee79?pvs=21),Hello Clever - February2025 - Japan-payouts,🇯🇵 Japan (https://www.notion.so/Japan-40c5b70e7aaa4bc98cde47a3526f0fa8?pvs=21),JPY,Negotiating offer,Bank Transfer - Japan (https://www.notion.so/Bank-Transfer-Japan-17c0f23639648021820bf225b4e510b8?pvs=21),,"Crypto, Forex, High risk, iGaming",Trusted,USDT,,Binance P2P,,"International: T+10
Local: T+0",n/a,,"JPY 10,000- 9,999,999",,Heewon Jang,,Disbursements,,included,1.00%,,DPS,,,,,,,,,1.00% (min. JPY 2k),n/a,,No,,,No KYC required,4,80%,"$200,000.00",2,8,,,,n/a,,,,,,
Hello Clever (https://www.notion.so/Hello-Clever-1300f23639648087afdde9c5fa5aee79?pvs=21),Hello Clever - February2025 - Australia - bank cards,🇦🇺 Australia (https://www.notion.so/Australia-be513ea2bc4f4a3ab7b3c9f44e551521?pvs=21),AUD,Negotiating offer,Visa/MC - Australia (https://www.notion.so/Visa-MC-Australia-14b0f236396480c3bca6c2d839446091?pvs=21),5.00% + AUD 0.50,iGaming,Trusted,USDT,1.5% + $25,Binance P2P,,T+3,"Refunds: FTD $15, Trusted $10",AUD 100 - 15K,,,Heewon Jang,,Payments,,,,,DPS,,,,,,,,,,"Chargebacks: FTD $75, Trusted $60
just refund every chargeback and just ban the user","10%, 180 days",,,,No KYC required,4,80%,"$2,000,000.00",3,120,,,,,,,,,,
Hello Clever (https://www.notion.so/Hello-Clever-1300f23639648087afdde9c5fa5aee79?pvs=21),Hello Clever - February2025 - Australia - Disbursements,🇦🇺 Australia (https://www.notion.so/Australia-be513ea2bc4f4a3ab7b3c9f44e551521?pvs=21),AUD,Negotiating offer,Bank Transfer - Australia (https://www.notion.so/Bank-Transfer-Australia-1a00f2363964809cb8a0f3d056771ee9?pvs=21),,"Crypto, Forex, iGaming",Trusted,USDT,1.5% + $25,Binance P2P,,T+3,,,AUD 100 -15K,,Heewon Jang,,Disbursements,,,2.00%,,DPS,,,,,,,,,"2,50%",,,,,,No KYC required,4,80%,"$100,000.00",2,4,,,,,,,,,,
Hello Clever (https://www.notion.so/Hello-Clever-1300f23639648087afdde9c5fa5aee79?pvs=21),"Hello Clever - February2025 - Bangladesh- bKash/Nagad/Rocket/Upay ",🇧🇩 Bangladesh (https://www.notion.so/Bangladesh-3f57d04736cb449f9c8dd4ff4fb8e156?pvs=21),BDT,Negotiating offer,"Bkash (https://www.notion.so/Bkash-1820f236396480dfb0b4d8a2f3064599?pvs=21), Nagad (https://www.notion.so/Nagad-1820f23639648094a7d9df49c0390baf?pvs=21), Rocket (https://www.notion.so/Rocket-1820f2363964802b9e25f4d336070eb0?pvs=21), Upay (https://www.notion.so/Upay-1820f23639648089aa71e26ad31684f4?pvs=21)","6.70% ","Crypto, Forex, iGaming",Trusted,USDT,0.50%,Binance P2P,,T+0,,BDT 100 - 25k,BDT 100 - 25k,,Heewon Jang,,Payments,,,,,DPS,,,,,,,,BDT 120k (min) equivalent,3.25%,,no,No,,,No KYC required,4,80%,"$100,000.00",2,4,,,,,,,,,,
Hello Clever (https://www.notion.so/Hello-Clever-1300f23639648087afdde9c5fa5aee79?pvs=21),HelloClever - February2025 - China - Alipay/e-CNY,🇨🇳 China (https://www.notion.so/China-cb9e8a666e4146fc82a746e1595754a6?pvs=21),CNY,Negotiating offer,"Alipay (https://www.notion.so/Alipay-e8fd105ffa014ee48e9f3043ff45c2d3?pvs=21), P2P/P2C China (https://www.notion.so/P2P-P2C-China-1420f2363964805a8fb7ec8b71931ef1?pvs=21), e-CNY (https://www.notion.so/e-CNY-1420f23639648036b656f44c643b5373?pvs=21)",5.50%,"Forex, iGaming","P2C, P2P, Trusted",USDT,1.00%,Binance P2P,,T+0,,CNY 500 - 50k,CNY 2000 - 50k,,Heewon Jang,,,,,,,DPS,,,,,,,,CNY 20k (min) equivalent,1.5% + CNY 10 (bank transfer),,,,,,Not required,4,80%,"$100,000.00",2,4,,,,,,,,,,
